frequency,year,quarter,name,value
annual,1980,NA,productivity_nominal,12.902207271872522
annual,1980,NA,productivity_real,42.755852557862156
annual,1980,NA,productivity_real_index_1948,210.64764298922393
annual,1981,NA,bls_prod_wage_nominal,7.43
annual,1981,NA,comp_private_nominal,8.81216003594083
annual,1981,NA,comp_private_real,26.656000108717812
annual,1981,NA,comp_private_real_index_1948,181.76047496954342
annual,1981,NA,productivity_nominal,14.375279135097424
annual,1981,NA,productivity_real,43.48394044424487
annual,1981,NA,productivity_real_index_1948,214.234754179393
annual,1982,NA,bls_prod_wage_nominal,7.8625
annual,1982,NA,comp_private_nominal,9.375382334488387
annual,1982,NA,comp_private_real,26.74186236347359
annual,1982,NA,comp_private_real_index_1948,182.34594781403302
annual,1982,NA,productivity_nominal,15.102682546899507
annual,1982,NA,productivity_real,43.078121358605976
annual,1982,NA,productivity_real_index_1948,212.2353826605071
annual,1983,NA,bls_prod_wage_nominal,8.1975
annual,1983,NA,comp_private_nominal,9.83442666465178
annual,1983,NA,comp_private_real,26.921940949932406
annual,1983,NA,comp_private_real_index_1948,183.57385782577907
annual,1983,NA,productivity_nominal,16.22920203062315
annual,1983,NA,productivity_real,44.42776723358994
annual,1983,NA,productivity_real_index_1948,218.88475825302402
annual,1984,NA,bls_prod_wage_nominal,8.485833333333334
annual,1984,NA,comp_private_nominal,10.192079570061495
annual,1984,NA,comp_private_real,26.779807216544885
annual,1984,NA,comp_private_real_index_1948,182.60468410187661
annual,1984,NA,productivity_nominal,17.310098637148922
annual,1984,NA,productivity_real,45.48248482713009
annual,1984,NA,productivity_real_index_1948,224.0810942352811
annual,1985,NA,bls_prod_wage_nominal,8.731666666666667
annual,1985,NA,comp_private_nominal,10.514396808823655
annual,1985,NA,comp_private_real,26.718198168909137
annual,1985,NA,comp_private_real_index_1948,182.1845876990021
annual,1985,NA,productivity_nominal,18.19378512315392
annual,1985,NA,productivity_real,46.232338877969596
annual,1985,NA,productivity_real_index_1948,227.77544200162492
annual,1986,NA,bls_prod_wage_nominal,8.921666666666667
annual,1986,NA,comp_private_nominal,10.787737792343593
annual,1986,NA,comp_private_real,26.969344480858982
annual,1986,NA,comp_private_real_index_1948,183.89709042861918
annual,1986,NA,productivity_nominal,18.935630957142006
annual,1986,NA,productivity_real,47.33907739285502
annual,1986,NA,productivity_real_index_1948,233.22807235791373
annual,1987,NA,bls_prod_wage_nominal,9.138333333333334
annual,1987,NA,comp_private_nominal,11.026285611735373
annual,1987,NA,comp_private_real,26.663848563229212
annual,1987,NA,comp_private_real_index_1948,181.81399158171143
annual,1987,NA,productivity_nominal,19.477233127298998
annual,1987,NA,productivity_real,47.099994760182504
annual,1987,NA,productivity_real_index_1948,232.05017061957355
annual,1988,NA,bls_prod_wage_nominal,9.433333333333334
annual,1988,NA,comp_private_nominal,11.39829051666638
annual,1988,NA,comp_private_real,26.58037569044286
annual,1988,NA,comp_private_real_index_1948,181.24481132425197
annual,1988,NA,productivity_nominal,20.45889269166388
annual,1988,NA,productivity_real,47.70935195586913
annual,1988,NA,productivity_real_index_1948,235.0523246951168
annual,1989,NA,bls_prod_wage_nominal,9.805
annual,1989,NA,comp_private_nominal,11.917607435935254
annual,1989,NA,comp_private_real,26.622776138094526
annual,1989,NA,comp_private_real_index_1948,181.5339291766175
annual,1989,NA,productivity_nominal,21.49319628961746
annual,1989,NA,productivity_real,48.013710502430605
annual,1989,NA,productivity_real_index_1948,236.55182491839116
annual,1990,NA,bls_prod_wage_nominal,10.199166666666668
annual,1990,NA,comp_private_nominal,12.428510646557706
annual,1990,NA,comp_private_real,26.476777066601628
annual,1990,NA,comp_private_real_index_1948,180.53839869674695
annual,1990,NA,productivity_nominal,22.639054574330927
annual,1990,NA,productivity_real,48.22856237639421
annual,1990,NA,productivity_real_index_1948,237.61034762662163
annual,1991,NA,bls_prod_wage_nominal,10.5125
annual,1991,NA,comp_private_nominal,12.888197900285595
annual,1991,NA,comp_private_real,26.49327258825334
annual,1991,NA,comp_private_real_index_1948,180.65087745717824
annual,1991,NA,productivity_nominal,23.615623432437197
annual,1991,NA,productivity_real,48.544812376231235
annual,1991,NA,productivity_real_index_1948,239.16843413585113
annual,1992,NA,bls_prod_wage_nominal,10.770833333333334
annual,1992,NA,comp_private_nominal,13.323055149689944
annual,1992,NA,comp_private_real,26.708954899142576
annual,1992,NA,comp_private_real_index_1948,182.12156019689414
annual,1992,NA,productivity_nominal,25.140077046897325
annual,1992,NA,productivity_real,50.398739362883795
annual,1992,NA,productivity_real_index_1948,248.30227960142741
annual,1993,NA,bls_prod_wage_nominal,11.043333333333331
annual,1993,NA,comp_private_nominal,13.689818565017177
annual,1993,NA,comp_private_real,26.78100294652382
annual,1993,NA,comp_private_real_index_1948,182.61283748002862
annual,1993,NA,productivity_nominal,25.87323352393746
annual,1993,NA,productivity_real,50.61507133566592
annual,1993,NA,productivity_real_index_1948,249.36809439504174
annual,1994,NA,bls_prod_wage_nominal,11.333333333333334
annual,1994,NA,comp_private_nominal,14.028197381049413
annual,1994,NA,comp_private_real,26.855783274531532
annual,1994,NA,comp_private_real_index_1948,183.12274548879302
annual,1994,NA,productivity_nominal,26.651727633149
annual,1994,NA,productivity_real,51.02245154994741
annual,1994,NA,productivity_real_index_1948,251.3751572134643
annual,1995,NA,bls_prod_wage_nominal,11.649166666666666
annual,1995,NA,comp_private_nominal,14.307756589434863
annual,1995,NA,comp_private_real,26.758180640307224
annual,1995,NA,comp_private_real_index_1948,182.45721798719737
annual,1995,NA,productivity_nominal,27.313925772102774
annual,1995,NA,productivity_real,51.08214940877306
annual,1995,NA,productivity_real_index_1948,251.66927398346925
annual,1996,NA,bls_prod_wage_nominal,12.0375
annual,1996,NA,comp_private_nominal,14.70189273708692
annual,1996,NA,comp_private_real,26.78801463349171
annual,1996,NA,comp_private_real_index_1948,182.66064838745748
annual,1996,NA,productivity_nominal,28.407789081571615
annual,1996,NA,productivity_real,51.761244843163716
annual,1996,NA,productivity_real_index_1948,255.0150113284454
annual,1997,NA,bls_prod_wage_nominal,12.505
annual,1997,NA,comp_private_nominal,15.18858357210143
annual,1997,NA,comp_private_real,27.094010569330987
annual,1997,NA,comp_private_real_index_1948,184.74715673117208
annual,1997,NA,productivity_nominal,29.44613847440998
annual,1997,NA,productivity_real,52.527214487405004
annual,1997,NA,productivity_real_index_1948,258.7887566874548
annual,1998,NA,bls_prod_wage_nominal,13.005833333333332
annual,1998,NA,comp_private_nominal,15.772461086415714
annual,1998,NA,comp_private_real,27.756919096176723
annual,1998,NA,comp_private_real_index_1948,189.26736112078098
annual,1998,NA,productivity_nominal,30.47378723203547
annual,1998,NA,productivity_real,53.628818110207355
annual,1998,NA,productivity_real_index_1948,264.2160886845812
annual,1999,NA,bls_prod_wage_nominal,13.480833333333331
annual,1999,NA,comp_private_nominal,16.337789275775325
annual,1999,NA,comp_private_real,28.16860219961263
annual,1999,NA,comp_private_real_index_1948,192.07452333987825
annual,1999,NA,productivity_nominal,31.796211949305974
annual,1999,NA,productivity_real,54.8210550850103
annual,1999,NA,productivity_real_index_1948,270.08994907099196
annual,2000,NA,bls_prod_wage_nominal,14.011666666666668
annual,2000,NA,comp_private_nominal,16.98014044164087
annual,2000,NA,comp_private_real,28.30023406940145
annual,2000,NA,comp_private_real_index_1948,192.97208753091832
annual,2000,NA,productivity_nominal,33.27632395551342
annual,2000,NA,productivity_real,55.4605399258557
annual,2000,NA,productivity_real_index_1948,273.2405346959452
annual,2001,NA,bls_prod_wage_nominal,14.54
annual,2001,NA,comp_private_nominal,17.72386942517969
annual,2001,NA,comp_private_real,28.88837777833698
annual,2001,NA,comp_private_real_index_1948,196.982489671167
annual,2001,NA,productivity_nominal,34.59209929650215
annual,2001,NA,productivity_real,56.38213691663821
annual,2001,NA,productivity_real_index_1948,277.781017981399
annual,2002,NA,bls_prod_wage_nominal,14.960833333333332
annual,2002,NA,comp_private_nominal,18.372561546836707
annual,2002,NA,comp_private_real,29.577040368960606
annual,2002,NA,comp_private_real_index_1948,201.6783044616452
annual,2002,NA,productivity_nominal,36.19659355997384
annual,2002,NA,productivity_real,58.27103129920032
annual,2002,NA,productivity_real_index_1948,287.08713926628786
annual,2003,NA,bls_prod_wage_nominal,15.363333333333332
annual,2003,NA,comp_private_nominal,18.997169444936937
annual,2003,NA,comp_private_real,29.958430479028568
annual,2003,NA,comp_private_real_index_1948,204.27890647514718
annual,2003,NA,productivity_nominal,38.19580084924441
annual,2003,NA,productivity_real,60.234565346674856
annual,2003,NA,productivity_real_index_1948,296.76099195042866
annual,2004,NA,bls_prod_wage_nominal,15.680833333333334
annual,2004,NA,comp_private_nominal,19.436801198693335
annual,2004,NA,comp_private_real,29.902771074912824
annual,2004,NA,comp_private_real_index_1948,203.89937917595228
annual,2004,NA,productivity_nominal,40.31817106421598
annual,2004,NA,productivity_real,62.0279554834092
annual,2004,NA,productivity_real_index_1948,305.5965871417996
annual,2005,NA,bls_prod_wage_nominal,16.1125
annual,2005,NA,comp_private_nominal,20.00440473872852
annual,2005,NA,comp_private_real,29.909839978749766
annual,2005,NA,comp_private_real_index_1948,203.94758023063702
annual,2005,NA,productivity_nominal,42.30436539977545
annual,2005,NA,productivity_real,63.25190956870559
annual,2005,NA,productivity_real_index_1948,311.626709985118
annual,2006,NA,bls_prod_wage_nominal,16.7425
annual,2006,NA,comp_private_nominal,20.67589100834624
annual,2006,NA,comp_private_real,30.041892918109923
annual,2006,NA,comp_private_real_index_1948,204.84801558782993
annual,2006,NA,productivity_nominal,43.82055981589343
annual,2006,NA,productivity_real,63.67089887779388
annual,2006,NA,productivity_real_index_1948,313.6909679782825
annual,2007,NA,bls_prod_wage_nominal,17.411666666666665
annual,2007,NA,comp_private_nominal,21.44605592366238
annual,2007,NA,comp_private_real,30.38191255852171
annual,2007,NA,comp_private_real_index_1948,207.16652290656324
annual,2007,NA,productivity_nominal,45.460627556154016
annual,2007,NA,productivity_real,64.40255570455152
annual,2007,NA,productivity_real_index_1948,317.2956624660113
annual,2008,NA,bls_prod_wage_nominal,18.059166666666663
annual,2008,NA,comp_private_nominal,22.26774534780001
annual,2008,NA,comp_private_real,30.4301986264148
annual,2008,NA,comp_private_real_index_1948,207.49577330417975
annual,2008,NA,productivity_nominal,46.72846729619422
annual,2008,NA,productivity_real,63.857230227918144
annual,2008,NA,productivity_real_index_1948,314.6089770313252
annual,2009,NA,bls_prod_wage_nominal,18.605
annual,2009,NA,comp_private_nominal,23.100337247224004
annual,2009,NA,comp_private_real,31.695377982470387
annual,2009,NA,comp_private_real_index_1948,216.12270906875142
annual,2009,NA,productivity_nominal,48.40291014201885
annual,2009,NA,productivity_real,66.41238679695887
annual,2009,NA,productivity_real_index_1948,327.1976093830823
annual,2010,NA,bls_prod_wage_nominal,19.039166666666667
annual,2010,NA,comp_private_nominal,23.678648018729408
annual,2010,NA,comp_private_real,32.04912550305732
annual,2010,NA,comp_private_real_index_1948,218.5348233056564
annual,2010,NA,productivity_nominal,50.55520111026244
annual,2010,NA,productivity_real,68.4266257065654
annual,2010,NA,productivity_real_index_1948,337.1212725389414
annual,2011,NA,bls_prod_wage_nominal,19.434166666666663
annual,2011,NA,comp_private_nominal,24.12684347927157
annual,2011,NA,comp_private_real,31.672304181283145
annual,2011,NA,comp_private_real_index_1948,215.9653746957757
annual,2011,NA,productivity_nominal,51.6434008941438
annual,2011,NA,productivity_real,67.79442588420422
annual,2011,NA,productivity_real_index_1948,334.0065784207884
annual,2012,NA,bls_prod_wage_nominal,19.733333333333334
annual,2012,NA,comp_private_nominal,24.402367779021663
annual,2012,NA,comp_private_real,31.42729183661881
annual,2012,NA,comp_private_real_index_1948,214.2946979266446
annual,2012,NA,productivity_nominal,52.83860444409249
annual,2012,NA,productivity_real,68.04971784466457
annual,2012,NA,productivity_real_index_1948,335.26433955822085
annual,2013,NA,bls_prod_wage_nominal,20.129166666666663
annual,2013,NA,comp_private_nominal,24.998892680750078
annual,2013,NA,comp_private_real,31.809968231493368
annual,2013,NA,comp_private_real_index_1948,216.90407078860238
annual,2013,NA,productivity_nominal,54.12049451041601
annual,2013,NA,productivity_real,68.86589870337366
annual,2013,NA,productivity_real_index_1948,339.2854633074742
annual,2014,NA,bls_prod_wage_nominal,20.6025
annual,2014,NA,comp_private_nominal,25.49076342784135
annual,2014,NA,comp_private_real,31.981031606885825
annual,2014,NA,comp_private_real_index_1948,218.07050837242645
annual,2014,NA,productivity_nominal,55.287915111648225
annual,2014,NA,productivity_real,69.36491194819334
annual,2014,NA,productivity_real_index_1948,341.74397968717716
annual,2015,NA,bls_prod_wage_nominal,21.028333333333332
annual,2015,NA,comp_private_nominal,25.951152489650926
annual,2015,NA,comp_private_real,32.58268776396349
annual,2015,NA,comp_private_real_index_1948,222.17304845468811
annual,2015,NA,productivity_nominal,56.26615007887907
annual,2015,NA,productivity_real,70.64435386565319
annual,2015,NA,productivity_real_index_1948,348.04747752738035
annual,2016,NA,bls_prod_wage_nominal,21.531666666666663
annual,2016,NA,comp_private_nominal,26.52089691331574
annual,2016,NA,comp_private_real,33.00550860368723
annual,2016,NA,comp_private_real_index_1948,225.05615606054658
annual,2016,NA,productivity_nominal,57.127940943796254
annual,2016,NA,productivity_real,71.09626618188406
annual,2016,NA,productivity_real_index_1948,350.27393913571825
annual,2017,NA,bls_prod_wage_nominal,22.049166666666668
annual,2017,NA,comp_private_nominal,27.12268059054652
annual,2017,NA,comp_private_real,33.17162374383387
annual,2017,NA,comp_private_real_index_1948,226.1888528886356
annual,2017,NA,productivity_nominal,58.84939973297635
annual,2017,NA,productivity_real,71.97408600435956
annual,2017,NA,productivity_real_index_1948,354.5987430049298
annual,2018,NA,bls_prod_wage_nominal,22.71
annual,2018,NA,comp_private_nominal,27.960400659608553
annual,2018,NA,comp_private_real,33.520931679361446
annual,2018,NA,comp_private_real_index_1948,228.57069472586454
annual,2018,NA,productivity_nominal,60.87030513393974
annual,2018,NA,productivity_real,72.97568316480786
annual,2018,NA,productivity_real_index_1948,359.5333675873213
annual,2019,NA,bls_prod_wage_nominal,23.509166666666665
annual,2019,NA,comp_private_nominal,28.857493864706
annual,2019,NA,comp_private_real,34.09154938846435
annual,2019,NA,comp_private_real_index_1948,232.46159153744793
annual,2019,NA,productivity_nominal,62.73470334027107
annual,2019,NA,productivity_real,74.11327010316943
annual,2019,NA,productivity_real_index_1948,365.1379805917491
annual,2020,NA,bls_prod_wage_nominal,24.691666666666663
annual,2020,NA,comp_private_nominal,30.24988587166663
annual,2020,NA,comp_private_real,35.36781704390184
annual,2020,NA,comp_private_real_index_1948,241.1641355911117
annual,2020,NA,productivity_nominal,65.89165410103972
annual,2020,NA,productivity_real,77.03976064083048
annual,2020,NA,productivity_real_index_1948,379.55608471338496
annual,2021,NA,bls_prod_wage_nominal,25.89
annual,2021,NA,comp_private_nominal,31.515517448965873
annual,2021,NA,comp_private_real,35.270822688111906
annual,2021,NA,comp_private_real_index_1948,240.50275578522042
annual,2021,NA,productivity_nominal,70.51923812846303
annual,2021,NA,productivity_real,78.92212298774665
annual,2021,NA,productivity_real_index_1948,388.83002425401145
annual,2022,NA,bls_prod_wage_nominal,27.558333333333337
annual,2022,NA,comp_private_nominal,33.29044746052494
annual,2022,NA,comp_private_real,34.59276325360171
annual,2022,NA,comp_private_real_index_1948,235.87924121546143
annual,2022,NA,productivity_nominal,74.85790694143466
annual,2022,NA,productivity_real,77.7863336188502
annual,2022,NA,productivity_real_index_1948,383.23426743530524
annual,2023,NA,bls_prod_wage_nominal,28.938333333333333
annual,2023,NA,comp_private_nominal,35.021905762188545
annual,2023,NA,comp_private_real,35.021905762188545
annual,2023,NA,comp_private_real_index_1948,238.8054546710524
